sample	transcript	n	mean	sigma	prop	min	conv	synthrate	synthrate_norm
mmu_dRNA_3T3_mion_1	ENSMUST00000002064	57	1157.62723972835	115.930601381052	0.512131421212135	210	1	0.00110774816150142	0.00110774816150142
mmu_dRNA_3T3_mion_1	ENSMUST00000002073	85	2188.81728081404	1360.50323183189	0.596248250932927	232	1	0.000754679279837252	0.000754679279837252
mmu_dRNA_3T3_mion_1	ENSMUST00000002080	28	2399.75693395838	923.345569731978	0.562795448111603	231	1	0.000593546872077901	0.000593546872077901
mmu_dRNA_3T3_mion_1	ENSMUST00000002084	20	1972.96791971644	884.914937705819	0.527410886051498	90	1	0.000592682979107267	0.000592682979107267
mmu_dRNA_3T3_mion_1	ENSMUST00000002090	181	674.13327879052	45.4543641638774	0.435812982397895	190	1	0.00159555631876408	0.00159555631876408
mmu_dRNA_3T3_mion_1	ENSMUST00000002091	349	1214.90615539075	187.875569308867	0.542101043321706	193	0	0.00115850943220292	0.00115850943220292
mmu_dRNA_3T3_mion_1	ENSMUST00000002095	16	1847.05395299008	1531.28670612268	0.662933759155748	268	1	0.00124554065816187	0.00124554065816187
mmu_dRNA_3T3_mion_1	ENSMUST00000002099	50	1548.34661988781	43.7002873445755	0.645377073271948	227	1	0.00137730449670414	0.00137730449670414
mmu_dRNA_3T3_mion_1	ENSMUST00000002112	37	811.972230343734	22.6089649030568	0.379882972823483	241	1	0.00107290479213878	0.00107290479213878
mmu_dRNA_3T3_mion_1	ENSMUST00000002121	111	2109.61157623193	1335.90169546956	0.585294284581038	272	1	0.000768034173619372	0.000768034173619372
mmu_dRNA_3T3_mion_1	ENSMUST00000002127	11	1365.98054814737	22.597522191631	0.479344515113028	441	1	0.000995324546345537	0.000995324546345537
mmu_dRNA_3T3_mion_1	ENSMUST00000002128	154	1393.43269690229	45.935984980208	0.50477439755584	271	1	0.000908100512492876	0.000908100512492876
mmu_dRNA_3T3_mion_1	ENSMUST00000002133	103	1091.80294310395	117.361626891095	0.479470348307714	193	1	0.00102482991649109	0.00102482991649109
mmu_dRNA_3T3_mion_1	ENSMUST00000002152	18	1247.3930884162	380.059141358932	0.492611317145714	180	0	0.000909576481517232	0.000909576481517232
mmu_dRNA_3T3_mion_1	ENSMUST00000002171	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002172	12	2319.97370274718	1098.07170207358	0.56164305176689	257	1	0.000621067500312025	0.000621067500312025
mmu_dRNA_3T3_mion_1	ENSMUST00000002176	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002198	189	1815.94406012862	829.731531583757	0.543187267140541	192	1	0.000732217855940753	0.000732217855940753
mmu_dRNA_3T3_mion_1	ENSMUST00000002275	40	1594.62439909388	387.508238161815	0.554676064839095	257	1	0.00093117049328954	0.00093117049328954
mmu_dRNA_3T3_mion_1	ENSMUST00000002280	20	2217.81918850928	45.8152935377736	0.667438304020587	315	1	0.00105473019300014	0.00105473019300014
mmu_dRNA_3T3_mion_1	ENSMUST00000002284	140	1360.98163635062	182.382462339173	0.527799515487885	178	1	0.000944853673281203	0.000944853673281203
mmu_dRNA_3T3_mion_1	ENSMUST00000002289	55	950.111952023943	70.2211061377691	0.483530849637029	219	1	0.0012805481660364	0.0012805481660364
mmu_dRNA_3T3_mion_1	ENSMUST00000002291	63	1812.31903424041	1006.31436725624	0.572133062696059	212	1	0.00083556789841331	0.00083556789841331
mmu_dRNA_3T3_mion_1	ENSMUST00000002292	43	1678.8607575501	736.385827864067	0.558825617175485	277	1	0.000903568622176951	0.000903568622176951
mmu_dRNA_3T3_mion_1	ENSMUST00000002297	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002303	517	1112.9937847174	82.2170676283453	0.559692283044163	178	1	0.00135951592110227	0.00135951592110227
mmu_dRNA_3T3_mion_1	ENSMUST00000002305	24	1635.12933693684	1023.50911475672	0.597936941685106	282	1	0.00109906127002858	0.00109906127002858
mmu_dRNA_3T3_mion_1	ENSMUST00000002318	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002320	65	1851.79442031279	888.490636233075	0.548990019121958	196	1	0.000735143092898024	0.000735143092898024
mmu_dRNA_3T3_mion_1	ENSMUST00000002327	10	1049.82243799124	253.230451672799	0.499675340558954	286	0	0.00130750571761827	0.00130750571761827
mmu_dRNA_3T3_mion_1	ENSMUST00000002344	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002350	21	1545.51713576206	457.745733727145	0.591127045911775	304	0	0.00116450063027262	0.00116450063027262
mmu_dRNA_3T3_mion_1	ENSMUST00000002360	25	1734.23528463107	163.729286363703	0.655863213420427	320	1	0.00134759845654457	0.00134759845654457
mmu_dRNA_3T3_mion_1	ENSMUST00000002368	45	1650.46834161093	606.061858658316	0.539740749377147	256	1	0.000840957450679027	0.000840957450679027
mmu_dRNA_3T3_mion_1	ENSMUST00000002379	65	1214.57728104877	40.4894624160338	0.448046935603994	287	1	0.00087512735520744	0.00087512735520744
mmu_dRNA_3T3_mion_1	ENSMUST00000002391	11	2504.80161571707	79.9382223299283	0.409666876917003	778	1	0.000401875243046701	0.000401875243046701
mmu_dRNA_3T3_mion_1	ENSMUST00000002397	27	1549.53902471475	46.144959507373	0.659488573576417	386	1	0.00166454151529175	0.00166454151529175
mmu_dRNA_3T3_mion_1	ENSMUST00000002400	42	1253.27760408927	493.756348552401	0.539751957004474	306	1	0.0012380124308761	0.0012380124308761
mmu_dRNA_3T3_mion_1	ENSMUST00000002403	35	1434.00409310779	41.201432226485	0.420375318566104	205	1	0.000590115483644135	0.000590115483644135
mmu_dRNA_3T3_mion_1	ENSMUST00000002413	36	1848.35889153777	286.491069840392	0.605405635833925	183	1	0.00092127172289696	0.00092127172289696
mmu_dRNA_3T3_mion_1	ENSMUST00000002418	62	761.305973686935	99.0583871626449	0.290871930901708	158	1	0.000679891344254081	0.000679891344254081
mmu_dRNA_3T3_mion_1	ENSMUST00000002436	179	1856.05741030695	871.044627795376	0.529535510258761	153	1	0.000660904869488009	0.000660904869488009
mmu_dRNA_3T3_mion_1	ENSMUST00000002444	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002445	64	1803.7006864608	571.554241303429	0.556098990570418	229	0	0.000795550874239029	0.000795550874239029
mmu_dRNA_3T3_mion_1	ENSMUST00000002452	358	586.199241392634	74.1982431088783	0.30704527819801	206	1	0.00116543033649906	0.00116543033649906
mmu_dRNA_3T3_mion_1	ENSMUST00000002466	100	2244.3608620485	57.1366254540761	0.756808644586209	267	1	0.00157380897251896	0.00157380897251896
mmu_dRNA_3T3_mion_1	ENSMUST00000002469	40	1124.71048838486	301.342802284085	0.517766559747552	343	1	0.00137350655302488	0.00137350655302488
mmu_dRNA_3T3_mion_1	ENSMUST00000002473	146	1398.27952430877	97.6154490222767	0.618906004351436	155	1	0.00130624249582961	0.00130624249582961
mmu_dRNA_3T3_mion_1	ENSMUST00000002487	24	2022.14324706191	937.082591227398	0.551184221362761	276	1	0.000703313236904694	0.000703313236904694
mmu_dRNA_3T3_mion_1	ENSMUST00000002495	14	1851.63942724319	99.2068152541326	0.591240569864542	690	1	0.00124515981965439	0.00124515981965439
mmu_dRNA_3T3_mion_1	ENSMUST00000002502	14	1561.48184888086	577.24204538972	0.576137512525178	530	1	0.00131776989195875	0.00131776989195875
mmu_dRNA_3T3_mion_1	ENSMUST00000002518	1262	1249.75529721788	98.5542118205671	0.592044475641734	138	1	0.00130536603122678	0.00130536603122678
mmu_dRNA_3T3_mion_1	ENSMUST00000002529	74	1984.46273771732	832.57764575748	0.533480125408459	165	1	0.000628499488604735	0.000628499488604735
mmu_dRNA_3T3_mion_1	ENSMUST00000002532	61	1386.29532594157	192.442569640279	0.562661469296608	154	1	0.00104403397853225	0.00104403397853225
mmu_dRNA_3T3_mion_1	ENSMUST00000002533	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002551	289	648.02662404094	81.1817194035816	0.392342900323395	175	1	0.0013649653798029	0.0013649653798029
mmu_dRNA_3T3_mion_1	ENSMUST00000002572	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002588	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002599	59	1391.13346147119	401.92855025158	0.582604647344492	311	0	0.00129225706451236	0.00129225706451236
mmu_dRNA_3T3_mion_1	ENSMUST00000002603	22	2382.91383477611	1072.85241887699	0.535852396698403	407	1	0.000584280057350872	0.000584280057350872
mmu_dRNA_3T3_mion_1	ENSMUST00000002625	59	1939.13234044979	57.2026280964589	0.641994377694185	146	1	0.00100006685595016	0.00100006685595016
mmu_dRNA_3T3_mion_1	ENSMUST00000002655	134	762.202167679308	73.8356497644292	0.374141377836097	209	1	0.00108062653718044	0.00108062653718044
mmu_dRNA_3T3_mion_1	ENSMUST00000002677	890	2000.3409912255	1115.09174936893	0.563114438293122	185	1	0.000710020284495837	0.000710020284495837
mmu_dRNA_3T3_mion_1	ENSMUST00000002678	165	1983.27527049664	234.143592441162	0.694554531682157	263	0	0.00132182729874467	0.00132182729874467
mmu_dRNA_3T3_mion_1	ENSMUST00000002683	35	2487.28032946566	690.455813040407	0.58282148481787	282	0	0.000633504662049211	0.000633504662049211
mmu_dRNA_3T3_mion_1	ENSMUST00000002699	77	1755.67273512874	932.719815695193	0.567471250391717	210	1	0.000848811662218616	0.000848811662218616
mmu_dRNA_3T3_mion_1	ENSMUST00000002710	30	1193.64230515798	302.514985679864	0.45503383364645	286	1	0.000919939822175781	0.000919939822175781
mmu_dRNA_3T3_mion_1	ENSMUST00000002733	115	1118.3287738395	463.016117653299	0.536434527705698	211	1	0.00127538398368204	0.00127538398368204
mmu_dRNA_3T3_mion_1	ENSMUST00000002735	175	1027.14615865914	50.6777153898394	0.509933023261884	231	1	0.00130696782220958	0.00130696782220958
mmu_dRNA_3T3_mion_1	ENSMUST00000002737	48	792.426243460103	100.958885474864	0.428987105376287	233	1	0.00134293652774266	0.00134293652774266
mmu_dRNA_3T3_mion_1	ENSMUST00000002740	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002756	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002757	24	660.582629815176	7.23540302505365	0.56551887178412	285	1	0.0034655381666887	0.0034655381666887
mmu_dRNA_3T3_mion_1	ENSMUST00000002765	23	1659.26731535915	813.596980307295	0.558302344144673	365	1	0.000976608214702419	0.000976608214702419
mmu_dRNA_3T3_mion_1	ENSMUST00000002790	153	1808.07051846207	843.184596419065	0.535316156999297	247	1	0.000737955641542248	0.000737955641542248
mmu_dRNA_3T3_mion_1	ENSMUST00000002805	79	1071.13213521255	62.7627454840833	0.448323702317421	308	1	0.00106489707197784	0.00106489707197784
mmu_dRNA_3T3_mion_1	ENSMUST00000002808	59	1547.6734975588	115.085881319933	0.705722226500859	207	0	0.00178876508705632	0.00178876508705632
mmu_dRNA_3T3_mion_1	ENSMUST00000002809	36	914.233662412724	25.8120335536961	0.483076254507658	330	1	0.00159956772026093	0.00159956772026093
mmu_dRNA_3T3_mion_1	ENSMUST00000002818	137	1473.17845225093	638.398623160419	0.530350151257136	184	1	0.000875942245515763	0.000875942245515763
mmu_dRNA_3T3_mion_1	ENSMUST00000002825	142	1499.09593257858	747.868089919497	0.519671180256766	142	1	0.000797222300455483	0.000797222300455483
mmu_dRNA_3T3_mion_1	ENSMUST00000002837	71	1390.31185158802	721.775407385268	0.528574711449978	139	1	0.000896041135819371	0.000896041135819371
mmu_dRNA_3T3_mion_1	ENSMUST00000002839	65	2028.71707822317	820.78997665426	0.548209040057751	200	1	0.000663532401935189	0.000663532401935189
mmu_dRNA_3T3_mion_1	ENSMUST00000002840	62	1778.30219105061	672.150219314792	0.524716617643279	238	1	0.000716747612834289	0.000716747612834289
mmu_dRNA_3T3_mion_1	ENSMUST00000002844	107	1065.59543432406	35.5873406870922	0.328585255108188	261	1	0.000608246519781015	0.000608246519781015
mmu_dRNA_3T3_mion_1	ENSMUST00000002845	89	882.637117087936	40.92416404735	0.3659223434097	233	1	0.000888332698338428	0.000888332698338428
mmu_dRNA_3T3_mion_1	ENSMUST00000002848	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002855	311	1541.04698336079	92.4747301403613	0.629934393705048	134	1	0.0012097844492222	0.0012097844492222
mmu_dRNA_3T3_mion_1	ENSMUST00000002885	50	2308.77797769946	71.8075420934913	0.723326640154064	327	1	0.00131920448260171	0.00131920448260171
mmu_dRNA_3T3_mion_1	ENSMUST00000002889	128	1769.78931281764	1006.95731588719	0.557967943839015	191	1	0.000799523632625908	0.000799523632625908
mmu_dRNA_3T3_mion_1	ENSMUST00000002891	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002902	17	1346.82844349179	37.0969561774939	0.555951534921616	199	1	0.00109076094104341	0.00109076094104341
mmu_dRNA_3T3_mion_1	ENSMUST00000002908	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002911	30	1218.76786055449	360.076820830861	0.505525958145651	322	0	0.00114003957690842	0.00114003957690842
mmu_dRNA_3T3_mion_1	ENSMUST00000002914	103	1507.96701250118	646.569969483441	0.532229322816026	193	1	0.00086526860418378	0.00086526860418378
mmu_dRNA_3T3_mion_1	ENSMUST00000002923	76	1576.93773861291	50.1617185962537	0.590312040443872	246	1	0.00108260667719454	0.00108260667719454
mmu_dRNA_3T3_mion_1	ENSMUST00000002924	43	1581.07526878325	409.244829119661	0.561729236066195	197	1	0.000926029492848246	0.000926029492848246
mmu_dRNA_3T3_mion_1	ENSMUST00000002925	18	935.793951750789	43.7120944105712	0.663994738063544	287	1	0.0030458728273928	0.0030458728273928
mmu_dRNA_3T3_mion_1	ENSMUST00000002964	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002976	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000002979	185	2050.80350939548	1301.63357510647	0.589147170222112	186	1	0.000768961215575955	0.000768961215575955
mmu_dRNA_3T3_mion_1	ENSMUST00000002989	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000003029	66	1641.91771018954	226.048105289114	0.635944147623176	308	0	0.00130954950105429	0.00130954950105429
mmu_dRNA_3T3_mion_1	ENSMUST00000003035	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000003038	164	1930.0241555489	1022.03660665691	0.527461267977816	151	1	0.000627438722682128	0.000627438722682128
mmu_dRNA_3T3_mion_1	ENSMUST00000003044	28	1754.22046874844	160.564056220146	0.603981521432989	347	0	0.00108379229029227	0.00108379229029227
mmu_dRNA_3T3_mion_1	ENSMUST00000003049	53	2306.30030664333	73.6397442312616	0.797489192586111	313	0	0.00197562206286436	0.00197562206286436
mmu_dRNA_3T3_mion_1	ENSMUST00000003079	16	1707.57125444481	22.2251671552406	0.759060972408789	269	1	0.00218996982710352	0.00218996982710352
mmu_dRNA_3T3_mion_1	ENSMUST00000003115	41	974.301105235997	571.831206579114	0.590980294739922	216	1	0.00190540403198694	0.00190540403198694
mmu_dRNA_3T3_mion_1	ENSMUST00000003117	142	2014.65242928171	55.9601013216169	0.739831482037784	173	1	0.00154408212232322	0.00154408212232322
mmu_dRNA_3T3_mion_1	ENSMUST00000003121	107	1578.73364650542	263.181605208318	0.53834529005615	179	1	0.000833102130047604	0.000833102130047604
mmu_dRNA_3T3_mion_1	ENSMUST00000003123	189	1176.9870822567	337.125175855604	0.509307314856984	177	1	0.00103794882105219	0.00103794882105219
mmu_dRNA_3T3_mion_1	ENSMUST00000003152	118	1744.75053646564	619.465638340529	0.52654444449643	130	1	0.000688732188409909	0.000688732188409909
mmu_dRNA_3T3_mion_1	ENSMUST00000003156	503	915.385744379524	41.3182990391044	0.383849392536691	167	1	0.000832431431842388	0.000832431431842388
mmu_dRNA_3T3_mion_1	ENSMUST00000003183	91	1991.97928893737	61.4509943267546	0.806751787348661	291	0	0.00245428743932105	0.00245428743932105
mmu_dRNA_3T3_mion_1	ENSMUST00000003191	16	2096.17678287597	1247.17599121333	0.60121228902733	325	1	0.00085118541186933	0.00085118541186933
mmu_dRNA_3T3_mion_1	ENSMUST00000003203	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000003207	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000003219	13	1203.61642147754	370.84934662363	0.534327638959519	340	1	0.00132863682544717	0.00132863682544717
mmu_dRNA_3T3_mion_1	ENSMUST00000003238	25	2505.51804024783	1430.6963313882	0.601311853158913	587	1	0.000786141192869718	0.000786141192869718
mmu_dRNA_3T3_mion_1	ENSMUST00000003268	136	1786.12066799595	438.936136911374	0.532196707190903	150	0	0.000695334179550774	0.000695334179550774
mmu_dRNA_3T3_mion_1	ENSMUST00000003284	28	1576.40839458685	334.450771287698	0.562875931858722	315	1	0.00102082722178485	0.00102082722178485
mmu_dRNA_3T3_mion_1	ENSMUST00000003290	21	1097.94448066937	202.911785948451	0.462804365981548	271	1	0.00104181023582495	0.00104181023582495
mmu_dRNA_3T3_mion_1	ENSMUST00000003310	133	1881.42716943632	1160.23349429007	0.576661089319689	211	1	0.000815464228602521	0.000815464228602521
mmu_dRNA_3T3_mion_1	ENSMUST00000003313	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000003318	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000003319	68	1815.98726228462	697.053974065417	0.539217617495139	223	1	0.000734608423689136	0.000734608423689136
mmu_dRNA_3T3_mion_1	ENSMUST00000003320	121	1662.21703666442	727.670706874351	0.54041288118209	179	1	0.000792780828206363	0.000792780828206363
mmu_dRNA_3T3_mion_1	ENSMUST00000003360	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000003369	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000003386	117	1178.63576727187	104.913525887704	0.50700363455336	250	1	0.00110744444299051	0.00110744444299051
mmu_dRNA_3T3_mion_1	ENSMUST00000003395	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000003416	24	1804.97234144052	497.296251379641	0.565758540010165	486	0	0.000987788904412279	0.000987788904412279
mmu_dRNA_3T3_mion_1	ENSMUST00000003433	14	1975.42074302202	62.2891939476976	0.73267855248206	291	1	0.00162715563168074	0.00162715563168074
mmu_dRNA_3T3_mion_1	ENSMUST00000003434	35	1895.66957375974	718.366895569472	0.540458005820203	260	1	0.000719020337818889	0.000719020337818889
mmu_dRNA_3T3_mion_1	ENSMUST00000003436	125	1483.48135037688	41.9942335494994	0.685886835846065	240	1	0.00175601027920304	0.00175601027920304
mmu_dRNA_3T3_mion_1	ENSMUST00000003438	52	1968.42368601078	757.423081371806	0.544360620366231	299	1	0.000715647036852472	0.000715647036852472
mmu_dRNA_3T3_mion_1	ENSMUST00000003442	23	1859.32717936041	802.047102654333	0.606737058374145	386	1	0.00104717266637305	0.00104717266637305
mmu_dRNA_3T3_mion_1	ENSMUST00000003444	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000003445	78	755.536739607302	43.4957060830862	0.515467364254123	238	1	0.00205559216746168	0.00205559216746168
mmu_dRNA_3T3_mion_1	ENSMUST00000003450	50	850.96323291368	375.047391688907	0.54352816724503	178	0	0.00176936215604275	0.00176936215604275
mmu_dRNA_3T3_mion_1	ENSMUST00000003451	13	1179.8118085416	269.920194688303	0.543155199358292	308	0	0.00136374291538435	0.00136374291538435
mmu_dRNA_3T3_mion_1	ENSMUST00000003461	131	1903.57245723968	1031.70169076103	0.565649079425811	212	1	0.000769867051345781	0.000769867051345781
mmu_dRNA_3T3_mion_1	ENSMUST00000003468	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000003493	77	1486.90838405708	641.755872878232	0.558094838581949	228	1	0.00100319372293336	0.00100319372293336
mmu_dRNA_3T3_mion_1	ENSMUST00000003512	30	1665.93689531972	42.4035061588923	0.611886811584417	173	0	0.0010560178056828	0.0010560178056828
mmu_dRNA_3T3_mion_1	ENSMUST00000003513	72	1795.55269111715	50.1029623881808	0.746796782509954	147	1	0.00178908257352277	0.00178908257352277
mmu_dRNA_3T3_mion_1	ENSMUST00000003521	4416	617.329627443377	37.9045473019557	0.352578041804207	156	1	0.00118047417267847	0.00118047417267847
mmu_dRNA_3T3_mion_1	ENSMUST00000003527	128	1934.8122440974	902.202812675134	0.543160458041497	153	1	0.000667271413215343	0.000667271413215343
mmu_dRNA_3T3_mion_1	ENSMUST00000003529	22	1027.40459739708	528.994033096733	0.574118343695995	208	1	0.00164518254288683	0.00164518254288683
mmu_dRNA_3T3_mion_1	ENSMUST00000003536	118	719.710010999734	77.4433076002389	0.384196256398687	154	1	0.00110285125011893	0.00110285125011893
mmu_dRNA_3T3_mion_1	ENSMUST00000003550	66	1569.80749383089	718.573640388105	0.551638008990576	244	1	0.000927993477696077	0.000927993477696077
mmu_dRNA_3T3_mion_1	ENSMUST00000003572	310	2278.6188854941	123.778086006162	0.797630165196907	216	0	0.00191089490714131	0.00191089490714131
mmu_dRNA_3T3_mion_1	ENSMUST00000003575	502	2142.44345815097	44.3650367486694	0.731449213427538	210	1	0.00140945415045324	0.00140945415045324
mmu_dRNA_3T3_mion_1	ENSMUST00000003599	21	1591.39637253802	509.321622095295	0.561178248196407	631	1	0.00133156438643334	0.00133156438643334
mmu_dRNA_3T3_mion_1	ENSMUST00000003612	16	1963.50849567866	65.0704486084475	0.718228698731599	464	1	0.00169987531095786	0.00169987531095786
mmu_dRNA_3T3_mion_1	ENSMUST00000003621	26	1908.41677322614	808.195554873102	0.587730619668836	311	1	0.000892439936071333	0.000892439936071333
mmu_dRNA_3T3_mion_1	ENSMUST00000003622	260	1662.4334267518	66.0486605566334	0.732860872397953	243	1	0.00193272027902535	0.00193272027902535
mmu_dRNA_3T3_mion_1	ENSMUST00000003628	13	1040.92226292278	606.171952147726	0.611487700504531	184	1	0.00183671396404038	0.00183671396404038
mmu_dRNA_3T3_mion_1	ENSMUST00000003635	140	1162.43643619962	25.8431355610082	0.518856790960172	188	1	0.00110667380442296	0.00110667380442296
mmu_dRNA_3T3_mion_1	ENSMUST00000003640	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000003642	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000003645	401	1381.12347462738	175.40220772897	0.586850113283917	181	0	0.00118356911562092	0.00118356911562092
mmu_dRNA_3T3_mion_1	ENSMUST00000003655	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000003669	26	1242.8775548339	443.466909211484	0.548563600854642	385	1	0.00141646258969294	0.00141646258969294
mmu_dRNA_3T3_mion_1	ENSMUST00000003677	13	1344.26165766775	439.244877081409	0.570671933701215	305	1	0.001279005254852	0.001279005254852
mmu_dRNA_3T3_mion_1	ENSMUST00000003687	82	1762.16936109669	813.895409703183	0.556473254433469	247	1	0.000828062852568844	0.000828062852568844
mmu_dRNA_3T3_mion_1	ENSMUST00000003714	NA	NA	NA	NA	NA	0	NA	NA
